"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
17,"Pinyon Jay",4920,16,72,52248.75,48090,0.410878051037462,28281.4,82519.7,23913.575,97009.425,52200,48100,28300,82500,23900,97000,"CO"
17,"Rock Wren",7150,18,47,9930.97,9184.5,0.513324125534753,4405.6,16520.4,2690.425,22753.9,9930,9180,4410,16500,2690,22800,"CO"
17,"Loggerhead Shrike",6220,16,72,14061.53,12935,0.529110049276501,6147.1,24672.2,3270.85,32305.15,14100,12900,6150,24700,3270,32300,"CO"
17,"Rock Wren",7150,16,72,156976.98,147105,0.36968670398219,97066.9,235319.8,81596.6,308430.95,157000,147000,97100,235000,81600,308000,"CO"
17,"Western Bluebird",7670,16,72,267244.88,263277.5,0.252008540817338,190177.6,352940.8,160301.775,421333,267000,263000,190000,353000,160000,421000,"CO"
17,"Canyon Towhee",5910,18,47,16860.04,14123,0.647578926627281,5967.1,31197,0,43815.025,16900,14100,5970,31200,0,43800,"CO"
17,"Steller's Jay",4780,18,47,4026.53,3605,0.887469181402953,0,9350.6,0,11968.325,4030,3600,0,9350,0,12000,"CO"
17,"Mountain Chickadee",7380,18,47,6297.68,4738.5,1.15798694228486,0,16372.7,0,23578.5,6300,4740,0,16400,0,23600,"CO"
17,"Purple Martin",6110,16,72,22932.08,19223.5,0.717435644405514,6126,43392.9,3319.375,60452.2999999999,22900,19200,6130,43400,3320,60500,"CO"
17,"Violet-green Swallow",6150,18,47,1397.01,1076.5,0.903337480403847,182.9,2866.5,0,4829.64999999999,1400,1080,183,2870,0,4830,"CO"
17,"Red-winged Blackbird",4980,10,4,75842.57,67372.5,0.404853298130027,42722.5,118559,30576.875,142145.85,75800,67400,42700,119000,30600,142000,"CO"
17,"Horned Lark",4740,16,72,808039.65,708011.5,0.429156189695691,428756.9,1376560,389658.4,1600260.7,808000,708000,429000,1380000,390000,1600000,"CO"
17,"American Robin",7610,10,4,93354.81,85544.5,0.422258612364437,44276.8,146737.4,25488.575,169924.2,93400,85500,44300,147000,25500,170000,"CO"
17,"Clark's Nutcracker",4910,16,72,51391.33,47593.5,0.343927736818814,30511.2,74781.7,23588.025,90122.375,51400,47600,30500,74800,23600,90100,"CO"
17,"Cliff Swallow",6120,10,4,78311.22,72500.5,0.621366711777394,25125.4,149361.6,3404.8,181970.5,78300,72500,25100,149000,3400,182000,"CO"
17,"Cedar Waxwing",6190,16,72,46346.99,43679.5,0.454220930723752,23571.6,76036.4,11095.95,97312.675,46300,43700,23600,76000,11100,97300,"CO"
17,"Eastern Phoebe",4560,16,72,2240.82,1872.5,0.996284884742296,0,6216.3,0,7094.05,2240,1870,0,6220,0,7090,"CO"
17,"Black-capped Chickadee",7350,18,47,22655.26,17604,0.955151693027485,1830.3,55076.2,955.275,66986.775,22700,17600,1830,55100,955,67000,"CO"
17,"Black-headed Grosbeak",5960,18,47,38502.34,35847,0.476478225881438,16894.1,62386.8,9938.825,79916.475,38500,35800,16900,62400,9940,79900,"CO"
17,"Great Horned Owl",3750,16,72,29708.69,26711.5,0.341868809411816,18978.5,42082,15398.45,51024.575,29700,26700,19000,42100,15400,51000,"CO"
17,"Bank Swallow",6160,10,4,1363.68,1194,0.772027177657377,164.4,2727.8,0,3658.575,1360,1190,164,2730,0,3660,"CO"
17,"Brewer's Sparrow",5620,10,4,314933.88,299240,0.305906246165752,199260.8,435269.4,168252.2,512255.4,315000,299000,199000,435000,168000,512000,"CO"
17,"Sagebrush Sparrow",5738,16,72,62056.17,59018.5,0.562135784038421,23143.8,105267.7,10575.1,128130.75,62100,59000,23100,105000,10600,128000,"CO"
17,"Eastern Phoebe",4560,18,47,4189.58,3544.5,0.909643884451488,0,8971,0,12682.25,4190,3540,0,8970,0,12700,"CO"
17,"American Pipit",6970,16,72,4179.48,3605,0.817301395894587,249.8,8306.7,38,12301.625,4180,3600,250,8310,38,12300,"CO"
17,"House Finch",5190,18,47,201268.6,190184.5,0.344394200811333,122462.2,307467,106089.875,374217.725,201000,190000,122000,307000,106000,374000,"CO"
17,"Plumbeous Vireo",6292,16,72,430230.21,407203,0.28410998142107,289871.8,596571.5,235798.8,711380.5,430000,407000,290000,597000,236000,711000,"CO"
17,"Mountain Bluebird",7680,16,72,755828.72,704141.5,0.300208108179158,495177.5,1077777.5,451663.675,1229798.5,756000,704000,495000,1080000,452000,1230000,"CO"
17,"American Kestrel",3600,18,47,34308.76,31701.5,0.347374412698328,21004.7,53016.2,16985,59475.425,34300,31700,21000,53000,17000,59500,"CO"
17,"Ladder-backed Woodpecker",3960,18,47,8455.16,7398,0.598850288198105,2577.5,15163.8,1176.65,21659.475,8460,7400,2580,15200,1180,21700,"CO"
17,"Cliff Swallow",6120,16,72,1472092.75,1419218,0.33901098481849,896046.5,2068352,764496.3,2530448.15,1470000,1420000,896000,2070000,764000,2530000,"CO"
17,"Brown-headed Cowbird",4950,18,47,507087.8,496584,0.264025615472133,350130.3,692239.9,293406.475,776874.375,507000,497000,350000,692000,293000,777000,"CO"
17,"Lark Sparrow",5520,16,72,117776.07,112633,0.357773013397157,68258.2,182920.3,55022.575,200067.7,118000,113000,68300,183000,55000,2e+05,"CO"
17,"Willow Flycatcher",4660,16,72,44941.84,41247,0.396542680158622,23872.8,67435.8,17879.475,83227.675,44900,41200,23900,67400,17900,83200,"CO"
17,"Common Nighthawk",4200,18,47,412966.81,387499.5,0.307385668634165,264197.7,579581.8,243157.1,725716.449999999,413000,387000,264000,580000,243000,726000,"CO"
17,"Canada Jay",4840,16,72,27439.68,26301.5,0.350109777553887,16620.3,40493.6,11078.25,47017.525,27400,26300,16600,40500,11100,47000,"CO"
17,"Violet-green Swallow",6150,16,72,655387.76,577575.5,0.394829945436018,417503.7,1020625.2,320336.875,1224844.15,655000,578000,418000,1020000,320000,1220000,"CO"
17,"Wilson's Warbler",6850,16,72,444237.93,423118.5,0.304251037529591,289928.9,607575.7,244752.775,720879.15,444000,423000,290000,608000,245000,721000,"CO"
17,"Chihuahuan Raven",4870,18,47,24459.73,23766.5,0.343010161675545,14644.3,36797.7,10461.325,44468.2,24500,23800,14600,36800,10500,44500,"CO"
17,"Common Yellowthroat",6810,18,47,23435.46,19962.5,0.690574611857902,6289.7,43362.7,3814.95,61905.025,23400,20000,6290,43400,3810,61900,"CO"
17,"Swainson's Hawk",3420,16,72,13999.58,12551.5,0.416507816364502,7362.5,22029.2,4789.325,25682.475,14000,12600,7360,22000,4790,25700,"CO"
17,"House Sparrow",6882,16,72,492317.38,454229.5,0.342506568397586,311370.1,691934.4,252073.875,892973.275,492000,454000,311000,692000,252000,893000,"CO"
17,"Gambel's Quail",2950,16,72,1727.29,1616.5,0.828284584639734,0,3726.8,0,5017.9,1730,1620,0,3730,0,5020,"CO"
17,"Loggerhead Shrike",6220,10,4,10438.25,9635,0.455252312821661,5620.7,17075.5,3983.85,19253.6,10400,9640,5620,17100,3980,19300,"CO"
17,"Black-headed Grosbeak",5960,16,72,597634.49,558720,0.23195638673815,442698.2,794857.5,406036.55,894388.3,598000,559000,443000,795000,406000,894000,"CO"
17,"Grasshopper Sparrow",5460,16,72,5098.61,4408.5,0.762135037537547,1113.8,9623.1,215.65,14790.05,5100,4410,1110,9620,216,14800,"CO"
17,"Black-chinned Hummingbird",4290,10,4,40323.46,32239.5,0.889259202870599,5357.7,87108.8000000001,0,146180.075,40300,32200,5360,87100,0,146000,"CO"
17,"Blue-gray Gnatcatcher",7510,16,72,4057486.73,3629035,0.489106692667007,1966772.8,6873060.4,1405178.075,8519940.82499999,4060000,3630000,1970000,6870000,1410000,8520000,"CO"
17,"House Sparrow",6882,10,4,19808.5,17636,0.639407864322478,0,38062.3,0,46325.525,19800,17600,0,38100,0,46300,"CO"
17,"Black-billed Magpie",4750,16,72,363584.92,331020,0.31336487794519,231169.1,541237.2,211582.775,608623.725,364000,331000,231000,541000,212000,609000,"CO"
17,"Brewer's Blackbird",5100,10,4,31501.79,29082,0.455682101317998,16338.1,52176.2,10449.575,64287.575,31500,29100,16300,52200,10400,64300,"CO"
17,"Brown Thrasher",7050,18,47,22836.14,21200.5,0.385068127718176,12639.5,36082.8,10213.775,42424.025,22800,21200,12600,36100,10200,42400,"CO"
17,"Scaled Quail",2930,18,47,57900.17,55233.5,0.362345928255468,33868.9,87264.2,26139.525,100477.875,57900,55200,33900,87300,26100,1e+05,"CO"
17,"Say's Phoebe",4570,16,72,215485.62,210916,0.288674579870576,136525.2,301039.2,117873.15,323656.325,215000,211000,137000,301000,118000,324000,"CO"
17,"American Three-toed Woodpecker",4010,16,72,29804.19,30545,0.338472422189694,16696.4,42123.1,12440.325,51544.95,29800,30500,16700,42100,12400,51500,"CO"
17,"Yellow Warbler",6520,18,47,71325.97,68911.5,0.314132833752847,43219.3,100646.7,35154.4,118428.725,71300,68900,43200,101000,35200,118000,"CO"
17,"House Wren",7210,18,47,74719.25,74064.5,0.358343244084858,41448.2,111602.7,28883.225,128146.5,74700,74100,41400,112000,28900,128000,"CO"
17,"Red Crossbill",5210,18,47,21617.14,15617,0.981895278370419,0,53602.7,0,70943.15,21600,15600,0,53600,0,70900,"CO"
17,"Lark Sparrow",5520,18,47,424782.98,387804.5,0.362433184384785,270105.1,630978.9,201692.575,777049.625,425000,388000,270000,631000,202000,777000,"CO"
17,"Lazuli Bunting",5990,10,4,4165.49,3869,0.875680417488229,0,8538.40000000001,0,13036.4,4170,3870,0,8540,0,13000,"CO"
17,"Grasshopper Sparrow",5460,18,47,1403222.15,1349147,0.24223859377252,1009969.2,1891216.4,889855.95,2158907.475,1400000,1350000,1010000,1890000,890000,2160000,"CO"
17,"Northern Rough-winged Swallow",6170,10,4,19656.38,19002,0.593257380162806,5110.7,36641.4,2343.2,47117.85,19700,19000,5110,36600,2340,47100,"CO"
17,"Chipping Sparrow",5600,16,72,1507975.28,1496510,0.198310006353842,1125547.3,1887597.6,1021746.65,2086542.15,1510000,1500000,1130000,1890000,1020000,2090000,"CO"
17,"Great-tailed Grackle",5120,16,72,1368.1,1061.5,0.805978212969655,0,2924.4,0,4179.35,1370,1060,0,2920,0,4180,"CO"
17,"Grace's Warbler",6640,16,72,54726.56,51614.5,0.566655323553442,16343.4,97451.2,10441.8,128790.675,54700,51600,16300,97500,10400,129000,"CO"
17,"Horned Lark",4740,18,47,7408235.19,7164896.5,0.280177061499504,4909130.9,10220389.8,4394633.525,11601920.875,7410000,7160000,4910000,10200000,4390000,11600000,"CO"
17,"Western Wood-Pewee",4620,18,47,33076.16,28157.5,0.47336275688197,19069.7,54745.8,12265.225,70031,33100,28200,19100,54700,12300,70000,"CO"
17,"Common Yellowthroat",6810,10,4,12570.16,12444.5,0.499280499740306,4054.2,20336.6,1164.425,25531.8,12600,12400,4050,20300,1160,25500,"CO"
17,"House Wren",7210,16,72,1152718.25,1109705.5,0.207002477402895,864583.4,1516510.4,784260.45,1595126.725,1150000,1110000,865000,1520000,784000,1600000,"CO"
17,"Warbling Vireo",6270,18,47,14965.01,13545.5,0.543417553751379,5908.9,24633.6,2842.25,33640.2,15000,13500,5910,24600,2840,33600,"CO"
17,"Belted Kingfisher",3900,18,47,2946.53,2464,0.924696783087417,142.6,6178.5,0,10081.225,2950,2460,143,6180,0,10100,"CO"
17,"Golden Eagle",3490,18,47,791.61,786.5,0.472427571785502,344.7,1186.8,148.95,1583.975,792,786,345,1190,149,1580,"CO"
17,"Eurasian Collared-Dove",22860,16,72,122852.65,109465.5,0.404404452955203,69481.9,192963,53935.4,233879.825,123000,109000,69500,193000,53900,234000,"CO"
17,"Steller's Jay",4780,16,72,92945.23,86087.5,0.337332350257547,57566.5,139127.1,52342.75,165980.7,92900,86100,57600,139000,52300,166000,"CO"
17,"Bank Swallow",6160,18,47,4981.22,3281,1.25189884211721,0,13550.2,0,20508.175,4980,3280,0,13600,0,20500,"CO"
17,"Mourning Dove",3160,18,47,3158540.74,2859290,0.288614310412035,2153660.5,4453729.7,1930621.45,4984818.15,3160000,2860000,2150000,4450000,1930000,4980000,"CO"
17,"Bewick's Wren",7190,18,47,14128.5,11603,0.664537369153875,4325,26990,561.325,37488.225,14100,11600,4320,27000,561,37500,"CO"
17,"Say's Phoebe",4570,10,4,29994.21,27803,0.343255978801531,18109.2,43373.2,15367.85,51029.85,30000,27800,18100,43400,15400,51000,"CO"
17,"Chipping Sparrow",5600,10,4,8486.08,7422.5,0.612755534318483,1851.6,16197.1,650.7,20276.55,8490,7420,1850,16200,651,20300,"CO"
17,"Pygmy Nuthatch",7300,18,47,43847.01,39690.5,0.976545029131343,0,113791.7,0,145660.85,43800,39700,0,114000,0,146000,"CO"
17,"Wild Turkey",3100,18,47,11882.7,9777,0.62102681925154,4356.6,21894.6,2527.55,27591.15,11900,9780,4360,21900,2530,27600,"CO"
17,"Lincoln's Sparrow",5830,16,72,1292196.89,1222132.5,0.308309237778129,869254,1761257.9,752502.475,2153253.175,1290000,1220000,869000,1760000,753000,2150000,"CO"
17,"Western Kingbird",4470,16,72,217539.37,199714,0.402414307325964,125663.1,313186.6,86548.8,440621.5,218000,2e+05,126000,313000,86500,441000,"CO"
17,"American Kestrel",3600,16,72,50750.33,47108,0.342259038433237,32882.7,72899.4,24916.25,97385.3499999999,50800,47100,32900,72900,24900,97400,"CO"
17,"Green-tailed Towhee",5900,10,4,44192.63,42172,0.421628159091367,21386.9,68254.5,10629.3,88744.5499999999,44200,42200,21400,68300,10600,88700,"CO"
17,"Great Horned Owl",3750,10,4,1339.01,1143,0.884498632971845,0,3081.7,0,3899.825,1340,1140,0,3080,0,3900,"CO"
17,"Savannah Sparrow",5420,18,47,34059.69,21844.5,0.955784546258725,5105.3,74723,2785.55,124437.55,34100,21800,5110,74700,2790,124000,"CO"
17,"Spotted Towhee",5880,10,4,48102.37,44296.5,0.57880334433145,16557,88645.6,12171.2,104671.8,48100,44300,16600,88600,12200,105000,"CO"
17,"Blue-gray Gnatcatcher",7510,18,47,15589.58,13091.5,0.809538546872149,1954.1,31432.9,0,48529.9499999999,15600,13100,1950,31400,0,48500,"CO"
17,"Tree Swallow",6140,18,47,13985.05,11866,0.878120305068517,933.6,30918.6,275.95,45449.925,14000,11900,934,30900,276,45400,"CO"
17,"Northern Rough-winged Swallow",6170,16,72,145273.18,139460,0.317352151931706,96006.5,213047.4,74626.4,251665.5,145000,139000,96000,213000,74600,252000,"CO"
17,"Mountain Chickadee",7380,16,72,447665.7,426672.5,0.279980900424561,309072.8,605536.9,271731.675,746359,448000,427000,309000,606000,272000,746000,"CO"
17,"Common Raven",4860,10,4,3392.54,3448,0.292735568435877,2041,4618.2,1552.375,5300.25,3390,3450,2040,4620,1550,5300,"CO"
17,"Brewer's Blackbird",5100,16,72,665793.74,629311,0.305135314811499,441450,903965.5,326357.025,1117407.05,666000,629000,441000,904000,326000,1120000,"CO"
17,"Common Raven",4860,16,72,97106.83,96920,0.26728707152973,65101.4,131784.8,55985.35,162565.1,97100,96900,65100,132000,56000,163000,"CO"
17,"Yellow Warbler",6520,10,4,15748.46,15336,0.263846330438636,10371.1,21301.6,9686.775,24866.075,15700,15300,10400,21300,9690,24900,"CO"
17,"Common Raven",4860,18,47,4249.06,4239.5,0.489963678235192,1766.4,6295.5,1130.175,7672.25,4250,4240,1770,6300,1130,7670,"CO"
17,"Northern Pygmy-Owl",3790,16,72,3186.13,2931,0.562554632664778,1357.4,5678.1,820.575,7840.8,3190,2930,1360,5680,821,7840,"CO"
17,"American Kestrel",3600,10,4,5820.06,5240.5,0.374334101974375,3618.9,9190.7,2651.25,10502.925,5820,5240,3620,9190,2650,10500,"CO"
17,"Golden Eagle",3490,16,72,4209.31,3960,0.28217222556644,2864.9,5764.8,2610.275,7080.725,4210,3960,2860,5760,2610,7080,"CO"
17,"Eastern Bluebird",7660,18,47,523.61,431.5,0.998227890630909,0,1212.5,0,1834.875,524,432,0,1210,0,1830,"CO"
17,"Savannah Sparrow",5420,10,4,15961.14,15139,0.312800805654377,10527.6,22770.7,8249.7,25062.825,16000,15100,10500,22800,8250,25100,"CO"
17,"Warbling Vireo",6270,16,72,2200414.13,2182130,0.208959313477731,1590298.7,2820183.5,1512160.875,3199556.975,2200000,2180000,1590000,2820000,1510000,3200000,"CO"
17,"Pygmy Nuthatch",7300,16,72,152784.58,151814,0.400030491588675,78556.4,226484,54728.175,263539.65,153000,152000,78600,226000,54700,264000,"CO"
17,"Song Sparrow",5810,18,47,19629.05,17418.5,0.445898682204207,9703.8,31874.9,7618.05,39939.175,19600,17400,9700,31900,7620,39900,"CO"
17,"Warbling Vireo",6270,10,4,757.22,710.5,0.848508943885701,0,1472.9,0,2393.25,757,710,0,1470,0,2390,"CO"
17,"American Robin",7610,18,47,684452.48,643255,0.320202613715908,459264.6,956930.4,345428.525,1118978.5,684000,643000,459000,957000,345000,1120000,"CO"
17,"Juniper Titmouse",7331,18,47,1117.58,876.5,0.996561376592046,0,2694.5,0,3789.475,1120,876,0,2690,0,3790,"CO"
17,"Black-throated Gray Warbler",6650,16,72,103200.84,102230.5,0.33028215956176,63477.2,146470.3,55801.4,177405.05,103000,102000,63500,146000,55800,177000,"CO"
17,"Sage Thrasher",7020,16,72,280685.9,253400.5,0.392274059856828,157248.6,454829.7,134097.1,512303.425,281000,253000,157000,455000,134000,512000,"CO"
17,"Western Kingbird",4470,10,4,25006.78,23622,0.376588036875742,14669.1,37939.2,10269.25,46952.425,25000,23600,14700,37900,10300,47000,"CO"
17,"Red-tailed Hawk",3370,16,72,41732.84,40266,0.256796747335685,29252,57641.3,26520.7,66074.825,41700,40300,29300,57600,26500,66100,"CO"
17,"Black Phoebe",4580,16,72,3656.97,2865,0.709383939217789,1037.1,7310.5,0,10443.875,3660,2860,1040,7310,0,10400,"CO"
17,"Red-winged Blackbird",4980,16,72,1263094.66,1165324.5,0.34074004346213,793395.5,1822808,679862,2204266.65,1260000,1170000,793000,1820000,680000,2200000,"CO"
17,"Common Nighthawk",4200,10,4,30761.6,28921.5,0.324575078808837,19351.8,47085.3,15651.525,52477.975,30800,28900,19400,47100,15700,52500,"CO"
17,"Black-chinned Hummingbird",4290,18,47,10250.87,7674.5,0.969642227599514,2215.8,19048.6,525.35,38079.375,10300,7670,2220,19000,525,38100,"CO"
17,"White-winged Dove",3190,18,47,1030.8,825.5,0.823301089989793,197.1,2245.5,29.45,3362.89999999999,1030,826,197,2250,29.5,3360,"CO"
17,"Brewer's Sparrow",5620,18,47,36209.93,32446.5,0.471341937041874,18584.1,60860.2,13160.225,75431.5749999999,36200,32400,18600,60900,13200,75400,"CO"
17,"Pinyon Jay",4920,18,47,973.87,895,0.672887216577191,135,1860.5,0,2369.65,974,895,135,1860,0,2370,"CO"
17,"Common Grackle",5110,16,72,37672.65,33898.5,0.588721399345837,16568.8,58019.5,12401.875,96525.675,37700,33900,16600,58000,12400,96500,"CO"
17,"Marsh Wren",7250,10,4,8952.22,8024.5,0.534759358174581,3656.6,16150,799.9,19683.1,8950,8020,3660,16200,800,19700,"CO"
17,"Barn Swallow",6130,18,47,403527.48,358967,0.361348732163329,242133,585735.2,209216.5,711751.199999999,404000,359000,242000,586000,209000,712000,"CO"
17,"House Sparrow",6882,18,47,2223117.9,2133557.5,0.332218402881975,1297554.1,3308069.1,1011925.35,3737186.075,2220000,2130000,1300000,3310000,1010000,3740000,"CO"
17,"Common Grackle",5110,10,4,1794.43,1513,0.795068603055017,265.7,3672.2,0,4938.8,1790,1510,266,3670,0,4940,"CO"
17,"Ash-throated Flycatcher",4540,10,4,5990.35,5797,0.621802054496801,1772.4,11094.4,1225.125,14124.075,5990,5800,1770,11100,1230,14100,"CO"
17,"Sage Thrasher",7020,18,47,1354.1,1202.5,0.621588586437704,472.2,2613.2,276.325,3159.625,1350,1200,472,2610,276,3160,"CO"
17,"Prairie Falcon",3550,16,72,2034.29,1965,0.34515634840222,1170.8,3043.6,852.775,3485.7,2030,1960,1170,3040,853,3490,"CO"
17,"Pine Siskin",5330,16,72,1593294.17,1565474,0.230598729003824,1111872,2071080.2,961238.55,2209518.825,1590000,1570000,1110000,2070000,961000,2210000,"CO"
17,"Mourning Dove",3160,10,4,121557.61,112110,0.326036976876568,75794.1,180228.6,64019.575,199736.375,122000,112000,75800,180000,64000,2e+05,"CO"
17,"Chestnut-collared Longspur",5380,18,47,17425.72,15248.5,0.709189013805348,3319.1,34096.7,1687.8,39920.9,17400,15200,3320,34100,1690,39900,"CO"
17,"Cassin's Finch",5180,16,72,186718.52,187114.5,0.280370533130748,117354,253492.4,101597.8,296121.05,187000,187000,117000,253000,102000,296000,"CO"
17,"Bullock's Oriole",5080,18,47,313294.75,306337,0.221579460183236,224528.4,402778.5,195800.575,455979.4,313000,306000,225000,403000,196000,456000,"CO"
17,"Chipping Sparrow",5600,18,47,74642.2,63453,0.733276898869429,15959.9,148876.6,7082.05,205566.8,74600,63500,16000,149000,7080,206000,"CO"
17,"Curve-billed Thrasher",7070,18,47,10051.85,9313,0.446009285881449,4564.8,15772.1,2292.2,19047.475,10100,9310,4560,15800,2290,19000,"CO"
17,"Black-throated Gray Warbler",6650,10,4,2187.56,2122.5,0.988671445107271,0,5080.9,0,6370.17499999999,2190,2120,0,5080,0,6370,"CO"
17,"Juniper Titmouse",7331,16,72,12866.58,11987.5,0.467608219231046,6638,19969.1,4405.55,26808.325,12900,12000,6640,20000,4410,26800,"CO"
17,"Western Kingbird",4470,18,47,1766786.27,1636190,0.298075844815715,1151936.4,2482107.4,1021632.5,2835472.075,1770000,1640000,1150000,2480000,1020000,2840000,"CO"
17,"Sage Thrasher",7020,10,4,89581.54,83908,0.305158058638826,58197.7,126055.4,49432.475,156597.2,89600,83900,58200,126000,49400,157000,"CO"
17,"Prairie Falcon",3550,10,4,456.48,367.5,0.893137424024691,48.3,888.8,0,1481.4,456,368,48.3,889,0,1480,"CO"
17,"Bewick's Wren",7190,10,4,13314.65,12004.5,0.482586925986379,6049.6,22548.6,5034.275,27608.1,13300,12000,6050,22500,5030,27600,"CO"
17,"Northern Rough-winged Swallow",6170,18,47,32628.81,28938.5,0.557252934451893,11388.9,63120.7,9068.9,76758.575,32600,28900,11400,63100,9070,76800,"CO"
17,"Brown-headed Cowbird",4950,16,72,632178.45,606905,0.226821589937034,459938,821396.1,422652.175,961589.25,632000,607000,460000,821000,423000,962000,"CO"
17,"Dusky Flycatcher",4690,16,72,511253.6,491847,0.269544690969875,344347.7,691897.6,300118.7,811553.324999999,511000,492000,344000,692000,3e+05,812000,"CO"
17,"Bushtit",7430,18,47,16138.34,5411,1.469043573462,0,42377.5,0,75899.7,16100,5410,0,42400,0,75900,"CO"
17,"Western Meadowlark",5011,18,47,5833329.03,5553406.5,0.289935625804335,3855988.3,8206741.2,3537063,9278809.75,5830000,5550000,3860000,8210000,3540000,9280000,"CO"
17,"Golden-crowned Kinglet",7480,16,72,224944.5,183189.5,0.614563509817649,82210.5,427815.2,58202.725,606366.875,225000,183000,82200,428000,58200,606000,"CO"
17,"American Crow",4880,10,4,1458.89,1363,0.568568861643287,421.3,2595.2,137.75,3340.475,1460,1360,421,2600,138,3340,"CO"
17,"Williamson's Sapsucker",4040,16,72,43615.15,41640,0.364875809725125,24715.1,63983.2,21796.575,82158.5,43600,41600,24700,64000,21800,82200,"CO"
17,"Chimney Swift",4230,18,47,6220.09,5674.5,0.662444874355541,1233.7,11617,829.025,15661.825,6220,5670,1230,11600,829,15700,"CO"
17,"Chukar",2882,16,72,3268.16,3226,0.750777588282872,0,6320.2,0,7864.375,3270,3230,0,6320,0,7860,"CO"
17,"American Crow",4880,18,47,11254.97,9876.5,0.59291837073035,3934.8,19678.5,2225.475,23985.475,11300,9880,3930,19700,2230,24000,"CO"
17,"Orchard Oriole",5060,18,47,50801.07,47737,0.370660769806132,31642.6,71863.9,25159.625,91451.1749999999,50800,47700,31600,71900,25200,91500,"CO"
17,"Prairie Falcon",3550,18,47,2833.14,2682,0.379420069327206,1475.7,4446,1174.475,4978.275,2830,2680,1480,4450,1170,4980,"CO"
17,"Brown-headed Cowbird",4950,10,4,65107.32,66189.5,0.368109436246082,34332.2,93438.5,28828.8,116922.5,65100,66200,34300,93400,28800,117000,"CO"
17,"Cliff Swallow",6120,18,47,965068.55,868727,0.413357445005534,530981.9,1455316,418300.725,1928847.075,965000,869000,531000,1460000,418000,1930000,"CO"
17,"Long-eared Owl",3660,16,72,3888.74,2516,1.04222739028561,0,9118.9,0,13348.475,3890,2520,0,9120,0,13300,"CO"
17,"Thick-billed Longspur",5390,18,47,71690.3,59963,0.826342775413365,8158.9,144885.5,1962.5,220006.725,71700,60000,8160,145000,1960,220000,"CO"
17,"Ring-necked Pheasant",3091,16,72,6108.87,4967,0.685346413242349,979.5,12133.8,231.175,16270.25,6110,4970,980,12100,231,16300,"CO"
17,"Broad-tailed Hummingbird",4320,18,47,125639.6,112168.5,0.947654628426071,6822.5,279098.7,4342.675,390370.574999999,126000,112000,6820,279000,4340,390000,"CO"
17,"Eastern Kingbird",4440,10,4,606.89,529.5,0.721282617598454,0,1204,0,1465.675,607,530,0,1200,0,1470,"CO"
17,"Cooper's Hawk",3330,16,72,20973.58,19003.5,0.504503495719849,9802.4,33668,7173.6,47342.775,21000,19000,9800,33700,7170,47300,"CO"
17,"Yellow-headed Blackbird",4970,18,47,20994.38,20130.5,0.436820383761791,10287.7,33365.7,8576.975,43512.675,21000,20100,10300,33400,8580,43500,"CO"
17,"White-throated Swift",4250,18,47,1758.73,1208.5,0.913482689328303,0,3917.5,0,5551.275,1760,1210,0,3920,0,5550,"CO"
17,"Yellow-headed Blackbird",4970,16,72,80384.7,76516,0.605219294258397,25087.7,135569.6,20099.525,194960.025,80400,76500,25100,136000,20100,195000,"CO"
17,"Hammond's Flycatcher",4680,16,72,154365.13,148490.5,0.254337342679415,106270.4,204090.9,95061.775,239948.25,154000,148000,106000,204000,95100,240000,"CO"
17,"Red-breasted Nuthatch",7280,16,72,124122.67,121435.5,0.233488291733766,87741.9,160395.2,78243.2,182886.725,124000,121000,87700,160000,78200,183000,"CO"
17,"Gray Catbird",7040,18,47,1634.66,1321.5,0.871342185435847,0,3682.5,0,4812.35,1630,1320,0,3680,0,4810,"CO"
17,"Fox Sparrow",5850,16,72,45164.67,39370.5,0.411694954504997,25340.2,71499.6,20830.375,86798.2,45200,39400,25300,71500,20800,86800,"CO"
17,"Bewick's Wren",7190,16,72,34883.91,33392,0.395157008863709,19369.5,55060.8,14596.65,60069.9,34900,33400,19400,55100,14600,60100,"CO"
17,"Western Meadowlark",5011,10,4,323545.3,307450.5,0.355956839867859,190061.7,470106.6,163966.3,561758.25,324000,307000,190000,470000,164000,562000,"CO"
17,"Veery",7560,16,72,11570.34,9436.5,0.881638166587944,1557.8,23572.2,921.075,35268.775,11600,9440,1560,23600,921,35300,"CO"
17,"Green-tailed Towhee",5900,18,47,3354.28,2592,1.15291771673686,0,9665.3,0,12845.475,3350,2590,0,9670,0,12800,"CO"
17,"House Finch",5190,16,72,285646.68,267468.5,0.301545037599174,191393.9,405491.4,164936.35,494044.55,286000,267000,191000,405000,165000,494000,"CO"
17,"Western Wood-Pewee",4620,16,72,610611.72,602221.5,0.279637243391303,420045.5,844499.9,369001.225,952318.075,611000,602000,420000,844000,369000,952000,"CO"
17,"Hermit Thrush",7590,16,72,594819.6,570923,0.310669790867413,401755.9,829394.8,306378.85,1015637.375,595000,571000,402000,829000,306000,1020000,"CO"
