"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
2,"House Finch",5190,28,21,138394.09,134994,0.245597321415631,101224.6,181853,88344.525,217221.55,138000,135000,101000,182000,88300,217000,"AL"
2,"Louisiana Waterthrush",6760,28,21,7825.57,7167.5,0.370693831814184,4565.7,11489.2,3869.475,15399.5,7830,7170,4570,11500,3870,15400,"AL"
2,"Black Vulture",3260,29,5,2311.41,2114.5,0.578024882294725,826.7,4051.8,327.75,5055.25,2310,2110,827,4050,328,5060,"AL"
2,"Red-winged Blackbird",4980,24,6,44927.11,42674.5,0.347679176366584,25354.5,62820.9000000001,22935.4,83039.65,44900,42700,25400,62800,22900,83000,"AL"
2,"American Robin",7610,28,21,325314.08,294833,0.352854107422535,203403.2,482842.8,173779.575,572264.8,325000,295000,203000,483000,174000,572000,"AL"
2,"Common Ground-Dove",3200,29,5,498.7,448.5,0.568308201497286,136.2,932.1,0,1065.35,499,448,136,932,0,1070,"AL"
2,"Brown-headed Cowbird",4950,28,21,238567.59,231446,0.206923989204245,180324.4,301295.8,162386.725,349818.5,239000,231000,180000,301000,162000,350000,"AL"
2,"Eurasian Collared-Dove",22860,28,21,18335.87,17722.5,0.375838356163494,10263.1,27127.6,7701.875,32612.65,18300,17700,10300,27100,7700,32600,"AL"
2,"Cliff Swallow",6120,27,57,183705.93,160247.5,0.536829555542591,89603.6,314022.5,60292,464677.225,184000,160000,89600,314000,60300,465000,"AL"
2,"Ruby-throated Hummingbird",4280,29,5,52863.93,42833.5,0.562998449010262,25732.3,87935.3000000001,16870.7,128859.65,52900,42800,25700,87900,16900,129000,"AL"
2,"Northern Parula",6480,24,6,25846.12,25806.5,0.444147868288194,10908.1,37688.4,5812.25,48736.375,25800,25800,10900,37700,5810,48700,"AL"
2,"Downy Woodpecker",3940,27,57,278700.53,276903.5,0.178608665319943,215833.8,342030,199622.1,377186.8,279000,277000,216000,342000,2e+05,377000,"AL"
2,"Northern Cardinal",5930,27,57,3666101.92,3701242.5,0.246657572439427,2576807.6,4929929.7,2363069.8,5392710.75,3670000,3700000,2580000,4930000,2360000,5390000,"AL"
2,"Blue Grosbeak",5970,24,6,78737.88,76739.5,0.270885682584405,56621.4,105508.9,39260.425,127806.225,78700,76700,56600,106000,39300,128000,"AL"
2,"Brown-headed Nuthatch",7290,27,57,113706.76,111917,0.248175067774953,84023.5,154499.2,74009.25,179689.825,114000,112000,84000,154000,74000,180000,"AL"
2,"Hairy Woodpecker",3930,27,57,16835.03,16402,0.272131018685029,11302.1,23482.5,9879.375,27389.7,16800,16400,11300,23500,9880,27400,"AL"
2,"Downy Woodpecker",3940,29,5,27647.88,26351,0.248056682230224,19966.6,36771.2,16130.975,42925.75,27600,26400,20000,36800,16100,42900,"AL"
2,"American Redstart",6870,24,6,1371.88,937.5,1.06019174523814,0,3395.4,0,5038.075,1370,938,0,3400,0,5040,"AL"
2,"Eastern Phoebe",4560,24,6,99729.93,93537.5,0.394668493746424,58874.4,150851.8,43460.3,189891.275,99700,93500,58900,151000,43500,190000,"AL"
2,"Grasshopper Sparrow",5460,29,5,825.58,709.5,0.880363969768159,135.7,1450.4,0,2942.85,826,710,136,1450,0,2940,"AL"
2,"Pine Warbler",6710,28,21,328171.52,329559,0.222217187201293,223922,422605.6,204647.675,477884.9,328000,330000,224000,423000,205000,478000,"AL"
2,"Eastern Wood-Pewee",4610,28,21,52120.78,49753,0.358026422956726,31328.9,72801.8,24733.725,98737.175,52100,49800,31300,72800,24700,98700,"AL"
2,"Carolina Chickadee",7360,29,5,43095.76,42479.5,0.267711403818194,29323.5,58174.7,24248.45,66445.05,43100,42500,29300,58200,24200,66400,"AL"
2,"Swainson's Warbler",6380,28,21,6277.95,6044.5,0.521321584700796,2439.8,10921.3,1400.475,13542.325,6280,6040,2440,10900,1400,13500,"AL"
2,"American Kestrel",3600,24,6,1526.84,1483,0.476520774375201,634.7,2355.9,503.1,3010.925,1530,1480,635,2360,503,3010,"AL"
2,"Red-tailed Hawk",3370,27,57,7531.39,7101.5,0.297628816517497,4994.8,10611.7,4170.975,12333.7,7530,7100,4990,10600,4170,12300,"AL"
2,"Brown-headed Nuthatch",7290,28,21,66062.45,64562,0.309485751695901,42595.4,95096,33684.075,113366.425,66100,64600,42600,95100,33700,113000,"AL"
2,"Brown-headed Nuthatch",7290,29,5,16537.67,15376,0.371660174845102,10238.3,23964.6,8019.8,30884.875,16500,15400,10200,24000,8020,30900,"AL"
2,"Turkey Vulture",3250,28,21,39267.93,37410.5,0.355283809978823,23660.3,54915.2,19159.525,72164.175,39300,37400,23700,54900,19200,72200,"AL"
2,"American Robin",7610,27,57,111820.82,95585.5,0.655766701882647,29977.3,217507.6,18743.675,293794.2,112000,95600,30000,218000,18700,294000,"AL"
2,"Scarlet Tanager",6080,28,21,32181.43,31026.5,0.392504057219252,16773.3,48906.6,13333.125,58335.775,32200,31000,16800,48900,13300,58300,"AL"
2,"Red-winged Blackbird",4980,28,21,128176.29,122389.5,0.334066494173929,83719.8,175747.1,72838.35,241153.875,128000,122000,83700,176000,72800,241000,"AL"
2,"Red-winged Blackbird",4980,27,57,139399.52,133419,0.332685381566631,87152.7,205193.8,75139.9,247240.7,139000,133000,87200,205000,75100,247000,"AL"
2,"Brown-headed Cowbird",4950,29,5,23993.21,23013.5,0.233931761468164,17345.6,31238.7,14848.875,37379.375,24000,23000,17300,31200,14800,37400,"AL"
2,"Northern Rough-winged Swallow",6170,29,5,12986.56,12255.5,0.503348516932945,6107.5,21497.2,3545.75,31423.15,13000,12300,6110,21500,3550,31400,"AL"
2,"White-eyed Vireo",6310,29,5,119215.28,113854,0.287493417171884,76260.5,162775.5,65737.55,196924.075,119000,114000,76300,163000,65700,197000,"AL"
2,"Eastern Wood-Pewee",4610,27,57,87030.08,83446.5,0.298118034744326,56253.5,127970,48566.475,140619.425,87000,83400,56300,128000,48600,141000,"AL"
2,"White-breasted Nuthatch",7270,29,5,4441.31,4326.5,0.408570444321729,2270.1,6922.7,1592.525,8590.425,4440,4330,2270,6920,1590,8590,"AL"
2,"Mourning Dove",3160,24,6,205302.85,196187.5,0.290690155248309,131717.5,294244.5,116913,324118.55,205000,196000,132000,294000,117000,324000,"AL"
2,"Red-tailed Hawk",3370,24,6,2097.31,1889.5,0.298309334784238,1446.8,2981.1,1285.625,3366.3,2100,1890,1450,2980,1290,3370,"AL"
2,"Downy Woodpecker",3940,28,21,122694.97,118997,0.196926712241722,94813.7,158558.2,85266.85,177418.425,123000,119000,94800,159000,85300,177000,"AL"
2,"White-breasted Nuthatch",7270,28,21,96235.3,93250,0.283346037298986,60804.4,132035.9,50079.675,145695.8,96200,93200,60800,132000,50100,146000,"AL"
