"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
2,"Black Vulture",3260,24,5,184720.84,161965.5,0.49810188417209,91172.3,305926.2,47953.075,398981.85,185000,162000,91200,306000,48000,399000,"AL"
2,"Ruby-throated Hummingbird",4280,24,5,77062.01,74569.5,0.331555899534903,46730.5,110255.2,33500.325,130730.1,77100,74600,46700,110000,33500,131000,"AL"
2,"Blue-winged Warbler",6410,27,52,9856.83,8528,0.855604006658912,0,23451.8,0,30581.925,9860,8530,0,23500,0,30600,"AL"
2,"Belted Kingfisher",3900,27,52,36480.12,36212.5,0.172153904639476,29346.3,43961.6,22774.175,49208.625,36500,36200,29300,44000,22800,49200,"AL"
2,"American Crow",4880,27,52,1662050.85,1633508.5,0.11887351604315,1432215.9,1890001.3,1284567.5,2073613,1660000,1630000,1430000,1890000,1280000,2070000,"AL"
2,"Downy Woodpecker",3940,29,4,78517.89,77762,0.185353540628296,60783.8,98096.7,52481.725,105350.35,78500,77800,60800,98100,52500,105000,"AL"
2,"Eurasian Collared-Dove",22860,28,20,49808.92,48565,0.281855820315019,33646.9,68512,29095.425,81034.975,49800,48600,33600,68500,29100,81000,"AL"
2,"Red-bellied Woodpecker",4090,24,5,193208.75,190764.5,0.170444797372952,150831,235024.9,134095.45,257499.5,193000,191000,151000,235000,134000,257000,"AL"
2,"Song Sparrow",5810,28,20,57747.69,55706.5,0.331994160895112,36372.2,85409.1,29796.25,105763.95,57700,55700,36400,85400,29800,106000,"AL"
2,"Osprey",3640,24,5,3795.83,3296.5,0.806464432463913,0,8375.2,0,11803.825,3800,3300,0,8380,0,11800,"AL"
2,"Black-throated Green Warbler",6670,28,20,25193.5,22159.5,0.643672287022638,5332.8,44781.6,3021.925,61111.675,25200,22200,5330,44800,3020,61100,"AL"
2,"Blue Jay",4770,29,4,81639.4,81369.5,0.183462871067498,63096.6,100316.1,55380.825,111752.65,81600,81400,63100,1e+05,55400,112000,"AL"
2,"Red-headed Woodpecker",4060,24,5,8049.94,8003,0.450325283603954,3862.9,12333.4,1625.375,15765.1,8050,8000,3860,12300,1630,15800,"AL"
2,"Red-headed Woodpecker",4060,29,4,8341.4,8292.5,0.376704203652714,4760.5,12043.9,2994.175,14735.35,8340,8290,4760,12000,2990,14700,"AL"
2,"Blue-winged Warbler",6410,24,5,10203,9369.5,0.880121709794257,0,22880.7,0,28798.525,10200,9370,0,22900,0,28800,"AL"
2,"Blue-gray Gnatcatcher",7510,27,52,12245644.95,12113500,0.125945532703335,10443726,14219511.2,9571908.325,15571317.875,12200000,12100000,10400000,14200000,9570000,15600000,"AL"
2,"Mourning Dove",3160,29,4,134418.14,132565.5,0.127956912441669,113227.2,155778.1,104999.95,175042.65,134000,133000,113000,156000,105000,175000,"AL"
2,"Ruby-throated Hummingbird",4280,27,52,637245.74,624738.5,0.150129773090251,514997,765648.5,473026.075,810994.125,637000,625000,515000,766000,473000,811000,"AL"
2,"Purple Martin",6110,24,5,74320.36,72828.5,0.220742050660801,57256.2,97964.4,46287.8,107426.675,74300,72800,57300,98000,46300,107000,"AL"
2,"Prairie Warbler",6730,29,4,281370.52,275139,0.202530757716499,215963.9,361041.5,198568.875,399943.525,281000,275000,216000,361000,199000,4e+05,"AL"
2,"Black Vulture",3260,28,20,177267.52,166435,0.439406632083873,82396.5,283679,62499.475,341422.025,177000,166000,82400,284000,62500,341000,"AL"
2,"Common Grackle",5110,27,52,1133138.69,1102300.5,0.245768204352573,806920.4,1473764.5,697327.35,1721388.375,1130000,1100000,807000,1470000,697000,1720000,"AL"
2,"Yellow-breasted Chat",6830,28,20,1652707.56,1657708,0.102283524274855,1446442.9,1860192.7,1358261.3,1942385.45,1650000,1660000,1450000,1860000,1360000,1940000,"AL"
2,"Yellow-throated Warbler",6630,27,52,233517.3,226215,0.243182234385237,167781.9,302061.5,131192.975,346197.65,234000,226000,168000,302000,131000,346000,"AL"
2,"Eastern Whip-poor-will",4171,27,52,4363.54,3761,0.787345265628689,565.5,8624.1,0,12380.15,4360,3760,566,8620,0,12400,"AL"
2,"Summer Tanager",6100,29,4,231853.78,232075.5,0.1280764213281,198787.3,271595.6,181239.9,293371.475,232000,232000,199000,272000,181000,293000,"AL"
2,"Eastern Bluebird",7660,24,5,255914.12,250635,0.158621530083886,208503,318881.8,200102.35,342407.65,256000,251000,209000,319000,2e+05,342000,"AL"
2,"Red-headed Woodpecker",4060,28,20,55049.09,52954.5,0.236835602384761,40020.4,72061.1,34282.45,86296.1,55000,53000,40000,72100,34300,86300,"AL"
2,"Barred Owl",3680,24,5,9222.5,8681,0.567376750864234,2953,16162,1216.35,21068,9220,8680,2950,16200,1220,21100,"AL"
2,"Carolina Chickadee",7360,29,4,321497.56,318171.5,0.223545393604649,228815.5,411218.1,198372.725,447435.7,321000,318000,229000,411000,198000,447000,"AL"
2,"Chuck-will's-widow",4160,27,52,3237007.43,3188335.5,0.223350122931295,2335965.5,4102716.2,2033289.075,4591802.375,3240000,3190000,2340000,4100000,2030000,4590000,"AL"
2,"Barred Owl",3680,27,52,203051.24,200295.5,0.222727451633779,142679.8,255024.4,128651.625,303206.825,203000,2e+05,143000,255000,129000,303000,"AL"
2,"Wood Thrush",7550,24,5,174765.94,180310,0.319552660233964,104278.9,248314.6,75699.025,272183.525,175000,180000,104000,248000,75700,272000,"AL"
2,"Common Grackle",5110,28,20,601336.1,595305.5,0.24110250512683,417144.9,786025.5,367396.25,861718.299999999,601000,595000,417000,786000,367000,862000,"AL"
2,"Rock Pigeon",3131,24,5,28947.87,28294.5,0.849530424756539,0,58602.6000000001,0,83551.05,28900,28300,0,58600,0,83600,"AL"
