"Prov","cn","Aou","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
"11","Black-chinned Hummingbird",4290,476401.6,393925.5,0.9233856440296,20522.9,1024926.5,0,1516868.05,476000,394000,20500,1020000,0,1520000,"BC"
"11","Band-tailed Pigeon",3120,2071516.91,1987149.5,0.318085839031796,1359195.2,2888588.8,1042216.525,3538089.175,2070000,1990000,1360000,2890000,1040000,3540000,"BC"
"11","Wilson's Warbler",6850,41568003.19,41093811,0.412248881008333,19744319,65026126.4,16085490.05,72712633.025,41600000,41100000,19700000,6.5e+07,16100000,72700000,"BC"
"11","Rusty Blackbird",5090,907896.59,849113,0.543797097831153,338955.7,1561002.1,42154.975,1975480.9,908000,849000,339000,1560000,42200,1980000,"BC"
"11","Marsh Wren",7250,771950.9,739914,0.364041173456433,459153.6,1110019.2,330968.8,1386607.7,772000,740000,459000,1110000,331000,1390000,"BC"
"11","Black-headed Grosbeak",5960,1897957.91,1907603.5,0.17605378106468,1487258.1,2305772.3,1237755.6,2586420.575,1900000,1910000,1490000,2310000,1240000,2590000,"BC"
"11","Boreal Chickadee",7400,5011152.81,4896929.5,0.304349222432191,2984934.3,6919410.6,2328546.075,8096040.25,5010000,4900000,2980000,6920000,2330000,8100000,"BC"
"11","Bullock's Oriole",5080,1195951.12,1174874.5,0.307426457923515,739240.8,1719199.1,618462.35,1889347.825,1200000,1170000,739000,1720000,618000,1890000,"BC"
"11","Red-breasted Sapsucker",4030,27932984.35,25356367,0.393292204530448,16922843.3,41221367.9,12917205.825,50030023.3,27900000,25400000,16900000,41200000,12900000,5e+07,"BC"
"11","Pacific Wren",7221,14490842.15,14538942,0.153242474840041,11408019,17401818,10431107.875,18906708.425,14500000,14500000,11400000,17400000,10400000,18900000,"BC"
"11","Cape May Warbler",6500,8752.58,8377.5,0.727547440727271,2014,17414.3,0,23537.475,8750,8380,2010,17400,0,23500,"BC"
"11","Western Tanager",6070,14045654.28,14079514.5,0.0970075360458558,12406483.6,15749408.4,11570036.85,16156111.525,1.4e+07,14100000,12400000,15700000,11600000,16200000,"BC"
"11","White-breasted Nuthatch",7270,171475.8,168819.5,0.353031138846161,95975.2,257683.7,70386.95,295280.825,171000,169000,96000,258000,70400,295000,"BC"
"11","Great Horned Owl",3750,51406.89,46890,0.545491197361441,19616.4,85708.4,11822.775,117320.475,51400,46900,19600,85700,11800,117000,"BC"
"11","Warbling Vireo",6270,46199399.79,46254964.5,0.0812540901080361,41388939.6,51112018.6,38961062.075,53890741.7,46200000,46300000,41400000,51100000,3.9e+07,53900000,"BC"
"11","Bohemian Waxwing",6180,1547809.07,1441563.5,0.722437172608057,231823.7,3200627.9,135458.825,4171601.525,1550000,1440000,232000,3200000,135000,4170000,"BC"
"11","Bushtit",7430,1021512.69,919286.5,0.44917103851903,518499.2,1573513.9,379697.45,1998762.4,1020000,919000,518000,1570000,380000,2e+06,"BC"
"11","Brown Creeper",7260,3122440.5,3113981,0.184637814817054,2444414.8,3827767.6,1998141.1,4261239.2,3120000,3110000,2440000,3830000,2e+06,4260000,"BC"
"11","Calliope Hummingbird",4360,1702123.45,1558032.5,0.462253215692584,866599.3,2826301.1,599312.925,3435091.6,1700000,1560000,867000,2830000,599000,3440000,"BC"
"11","Western Meadowlark",5011,766133.32,751669.5,0.235462964974794,560165.2,1010956.3,469458.875,1161819.05,766000,752000,560000,1010000,469000,1160000,"BC"
"11","Canada Warbler",6860,139908.88,120599.5,0.764816087854575,0,287175.9,0,383839.825,140000,121000,0,287000,0,384000,"BC"
"11","Pine Grosbeak",5150,593928.56,569748.5,0.448409856267396,256217.8,938700.1,181493.975,1105845.675,594000,570000,256000,939000,181000,1110000,"BC"
"11","Swainson's Thrush",7580,91068828.42,91841257.5,0.118557861581325,76695357.6,105414560.7,69275084.85,110003175.5,91100000,91800000,76700000,1.05e+08,69300000,1.1e+08,"BC"
"11","Barred Owl",3680,61722.27,61155,0.28637034571764,39259.9,85339.3,29026.825,92431.1,61700,61200,39300,85300,29000,92400,"BC"
"11","Purple Finch",5170,5491729.19,5288434.5,0.24162305790315,3727232.1,7041732.1,3330383.45,8043190.175,5490000,5290000,3730000,7040000,3330000,8040000,"BC"
