"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
4,"Bay-breasted Warbler",6600,6,51,1239329.47,1094011,0.650007385504333,311329.1,2367701.2,67745.1,2895833.85,1240000,1090000,311000,2370000,67700,2900000,"AB"
4,"Pine Siskin",5330,6,51,10958802.92,10529650,0.31443109472627,7107758,15641950.7,6189833.15,17889031.325,1.1e+07,10500000,7110000,15600000,6190000,17900000,"AB"
4,"Blue-headed Vireo",6290,10,14,10605.28,7679,1.03941143659522,0,24237.5,0,37364.475,10600,7680,0,24200,0,37400,"AB"
4,"Black-and-white Warbler",6360,8,NA,42184.75,40955,0.261720932947305,29657.5,53988.5,24074.075,64765.7,42200,41000,29700,54000,24100,64800,"AB"
4,"Northern Pygmy-Owl",3790,6,51,5587.56,4322.5,0.833840309774625,984.1,10359.7,0,16234.675,5590,4320,984,10400,0,16200,"AB"
4,"Eastern Kingbird",4440,10,14,39256.68,35804,0.578978330804981,12850.5,70685.2,1285.5,85536.125,39300,35800,12900,70700,1290,85500,"AB"
4,"Varied Thrush",7630,6,51,501635.01,484153.5,0.47040780317737,197610.4,830576.2,136838.125,918029.325,502000,484000,198000,831000,137000,918000,"AB"
4,"American Kestrel",3600,7,NA,17570.13,17199.5,0.219273161968632,13108.4,23016.9,10889.275,26456.325,17600,17200,13100,23000,10900,26500,"AB"
4,"Northern Harrier",3310,6,51,98166.99,95526.5,0.360505160438027,56908.9,141094.3,40774.525,175632.025,98200,95500,56900,141000,40800,176000,"AB"
4,"Boreal Chickadee",7400,10,14,504178.48,491815,0.265245291811846,355768.9,672068.7,251489.175,776691.6,504000,492000,356000,672000,251000,777000,"AB"
4,"Yellow Warbler",6520,11,82,3966042.09,3984834.5,0.156422874291876,3198053.5,4746572.7,2793226.875,5302525.225,3970000,3980000,3200000,4750000,2790000,5300000,"AB"
4,"Purple Finch",5170,7,NA,3279.64,3394,0.217546220718912,2318,4117,1949.9,4440,3280,3390,2320,4120,1950,4440,"AB"
4,"Chipping Sparrow",5600,10,14,3132454.09,3128944.5,0.11709655985599,2666849.9,3664313.4,2501415.1,3885181.6,3130000,3130000,2670000,3660000,2500000,3890000,"AB"
4,"Red-tailed Hawk",3370,11,82,297529.74,296623.5,0.165533902862153,236339,365457.8,214013.4,383006.05,298000,297000,236000,365000,214000,383000,"AB"
4,"Sedge Wren",7240,11,82,4676.6,3838.5,0.891807101703298,0,10149.1,0,14015.475,4680,3840,0,10100,0,14000,"AB"
4,"Yellow Warbler",6520,10,14,526193.47,491979,0.518017277877373,173759.5,907727.3,124228.4,1027640.25,526000,492000,174000,908000,124000,1030000,"AB"
4,"Rock Wren",7150,10,14,1217.68,1100.5,0.672677168325089,242.7,1999.5,0,3135.975,1220,1100,243,2000,0,3140,"AB"
4,"Eastern Kingbird",4440,11,82,3058376.1,3016719.5,0.120558988560955,2648446.4,3555467.2,2415543.85,3752083.275,3060000,3020000,2650000,3560000,2420000,3750000,"AB"
4,"Red-breasted Nuthatch",7280,6,51,1894882.12,1896528,0.161464707387144,1493754.6,2272081.2,1337761.2,2490234.65,1890000,1900000,1490000,2270000,1340000,2490000,"AB"
4,"Fox Sparrow",5850,6,51,94427.99,83946.5,0.633427818026507,25746.3,193904.3,17434.075,224148.575,94400,83900,25700,194000,17400,224000,"AB"
4,"Vesper Sparrow",5400,6,51,2820429.27,2749447,0.231390423508837,2047802.2,3843334.1,1787421.925,3974815.025,2820000,2750000,2050000,3840000,1790000,3970000,"AB"
4,"Vesper Sparrow",5400,10,14,187157.59,187708,0.473803323795269,66678.1,309982.4,35146.825,354832.175,187000,188000,66700,310000,35100,355000,"AB"
4,"White-crowned Sparrow",5540,10,14,1169127.62,1118985,0.261395923085282,802766.1,1545669,627365.225,1848186.7,1170000,1120000,803000,1550000,627000,1850000,"AB"
4,"Belted Kingfisher",3900,7,NA,1922.39,1674.5,0.486894715059806,983.7,3232.2,622.15,4031.525,1920,1670,984,3230,622,4030,"AB"
4,"Great Horned Owl",3750,8,NA,948.75,950.5,0.35362058623414,552.8,1303.2,381.7,1623.425,949,950,553,1300,382,1620,"AB"
4,"American Redstart",6870,6,51,3539366.04,3618897.5,0.276758999829166,2274750.3,4888774.1,1942298.425,5493760.375,3540000,3620000,2270000,4890000,1940000,5490000,"AB"
4,"Swainson's Thrush",7580,10,14,3575793.31,3644147,0.257235170102589,2306281,4704973.6,2073436.1,5085587.3,3580000,3640000,2310000,4700000,2070000,5090000,"AB"
4,"Mountain Chickadee",7380,6,51,22521.49,19587.5,0.871090898343168,0,47883.6,0,65572.05,22500,19600,0,47900,0,65600,"AB"
4,"European Starling",4930,8,NA,162063.88,160028.5,0.334906440465278,97290.9,225106.9,66150.075,289246.275,162000,160000,97300,225000,66200,289000,"AB"
4,"Swamp Sparrow",5840,11,82,51722.68,45490,0.739254686470819,8314.7,105912.4,5536.425,132836.9,51700,45500,8310,106000,5540,133000,"AB"
4,"Swamp Sparrow",5840,7,NA,18337.64,18315.5,0.203379872648257,13252.8,22543.7,11769.275,25610.3,18300,18300,13300,22500,11800,25600,"AB"
4,"Pileated Woodpecker",4050,8,NA,45.58,46.5,0.216475949697102,31.9,56.1,27.475,65,45.6,46.5,31.9,56.1,27.5,65,"AB"
4,"Northern Waterthrush",6750,11,82,9465.09,9156.5,0.631093116969097,1847.1,17888.7,0,21110.725,9470,9160,1850,17900,0,21100,"AB"
4,"American Kestrel",3600,10,14,5247.46,4597,0.594049304113374,1906.5,9552.9,654,12950.775,5250,4600,1910,9550,654,13000,"AB"
4,"Northern Harrier",3310,7,NA,1975.19,1922,0.36042021823323,1145.5,2838.9,820.3,3533.175,1980,1920,1150,2840,820,3530,"AB"
4,"Eurasian Collared-Dove",22860,11,82,115727.93,108791,0.336179445093153,70479.2,175461.6,52536.275,196560.575,116000,109000,70500,175000,52500,197000,"AB"
4,"White-crowned Sparrow",5540,11,82,88712.53,77433.5,0.659048480599994,20577.5,170447.7,9386.15,225572.175,88700,77400,20600,170000,9390,226000,"AB"
4,"Brewer's Blackbird",5100,11,82,15731898.82,15607364.5,0.160090001723809,12753221.7,19073100.2,11156049.575,20572439.175,15700000,15600000,12800000,19100000,11200000,20600000,"AB"
4,"Northern Harrier",3310,10,14,5799.47,4665.5,0.838066758536788,0,12988.6,0,16856.2,5800,4670,0,13000,0,16900,"AB"
4,"Merlin",3570,10,14,22871.07,19686.5,0.540286667955162,10091.3,40435.6,5058.425,50677.85,22900,19700,10100,40400,5060,50700,"AB"
4,"Yellow-headed Blackbird",4970,11,82,2488081.48,2470062,0.198681097800642,1844652.2,3110736.8,1697395.175,3460025.1,2490000,2470000,1840000,3110000,1700000,3460000,"AB"
4,"Yellow-headed Blackbird",4970,10,14,11086.57,10154,0.777076525314609,1334.6,22688.8,0,30023.05,11100,10200,1330,22700,0,30000,"AB"
4,"Black-capped Chickadee",7350,8,NA,121275.86,119347.5,0.146603611879267,99871.1,148995,91961.425,157702.725,121000,119000,99900,149000,92000,158000,"AB"
4,"Black-throated Green Warbler",6670,8,NA,778.83,781,0.700616729123094,148.1,1549.4,59.475,1939.575,779,781,148,1550,59.5,1940,"AB"
4,"Chestnut-collared Longspur",5380,11,82,1347514.28,1257837.5,0.414547438869579,677030.5,2096208.6,465408.95,2717608.075,1350000,1260000,677000,2100000,465000,2720000,"AB"
4,"Pacific Wren",7221,10,14,29651.74,25924,0.665384367270125,9474.3,56801.5,0,73079.5749999999,29700,25900,9470,56800,0,73100,"AB"
4,"Cedar Waxwing",6190,8,NA,141227.25,139338,0.15213011271959,114993,168915.7,107330.7,190693.9,141000,139000,115000,169000,107000,191000,"AB"
4,"Rock Pigeon",3131,11,82,1333148.55,1322992,0.137349813064523,1126743.7,1608156,1009293.15,1660523.55,1330000,1320000,1130000,1610000,1010000,1660000,"AB"
4,"Mountain Bluebird",7680,10,14,319696.74,316578.5,0.424704215880559,164122.1,458535.5,90817.75,626858.725,320000,317000,164000,459000,90800,627000,"AB"
4,"LeConte's Sparrow",5480,10,14,7558.45,6442,0.769197811375892,1372.1,13857.7,0,22915.425,7560,6440,1370,13900,0,22900,"AB"
4,"Belted Kingfisher",3900,6,51,95542.75,83201.5,0.487023651129539,48880.5,160669.2,30903.8,200381.575,95500,83200,48900,161000,30900,2e+05,"AB"
4,"American Crow",4880,8,NA,68723.17,68925.5,0.120738231040251,58932.8,78477.5,51996.75,84357,68700,68900,58900,78500,52000,84400,"AB"
4,"Olive-sided Flycatcher",4590,6,51,52885.54,49748,0.402037312602705,28933.5,81473.5,16313.85,100895.9,52900,49700,28900,81500,16300,101000,"AB"
4,"Great Horned Owl",3750,11,82,91924.3,91669,0.222727565448444,67784.2,118220.6,52545.275,132038.25,91900,91700,67800,118000,52500,132000,"AB"
4,"Pileated Woodpecker",4050,10,14,26274.81,25996.5,0.341236962682577,15404,40336.8,12722.4,44293.15,26300,26000,15400,40300,12700,44300,"AB"
4,"Long-eared Owl",3660,6,51,11811.63,10215,0.674084713319903,3078.1,23485.4,0,29846.375,11800,10200,3080,23500,0,29800,"AB"
4,"Olive-sided Flycatcher",4590,7,NA,1064.33,1001,0.401865386219555,582.9,1639.1,328.8,2030.15,1060,1000,583,1640,329,2030,"AB"
4,"American Crow",4880,11,82,2433554.49,2430883.5,0.11002619607753,2130772.8,2780075.6,1970289.675,2949348.925,2430000,2430000,2130000,2780000,1970000,2950000,"AB"
4,"European Starling",4930,6,51,15562201.64,15366727,0.334907107339829,9342318.5,21615924.2,6352045.925,27774916,15600000,15400000,9340000,21600000,6350000,27800000,"AB"
4,"Vesper Sparrow",5400,11,82,5545356.77,5539252,0.0936749335006471,4893238.5,6196999.2,4461320.95,6480731.9,5550000,5540000,4890000,6200000,4460000,6480000,"AB"
4,"Long-eared Owl",3660,8,NA,123.5,107,0.671754299466992,32.9,245.1,0,311.725,124,107,32.9,245,0,312,"AB"
4,"Pileated Woodpecker",4050,6,51,385215.29,393130,0.218321487757045,265527.9,476728.4,232892.1,548079.25,385000,393000,266000,477000,233000,548000,"AB"
4,"Swamp Sparrow",5840,10,14,10089,8658,0.745031042692512,1637.1,21461.5,0,30236.925,10100,8660,1640,21500,0,30200,"AB"
4,"Northern Harrier",3310,11,82,347976.17,340553.5,0.201187413734514,272814,454882,223363.825,508570.45,348000,341000,273000,455000,223000,509000,"AB"
4,"Least Flycatcher",4670,10,14,222295.12,223337,0.270015904694131,141947,296634.1,127288.25,333343.575,222000,223000,142000,297000,127000,333000,"AB"
4,"Gray Catbird",7040,6,51,244105.32,242947.5,0.372162919353739,133302,350209.5,94739.45,466968.025,244000,243000,133000,350000,94700,467000,"AB"
4,"Purple Finch",5170,6,51,1086781.99,1124652,0.217570653460621,767912,1364257.3,646139.875,1471436.25,1090000,1120000,768000,1360000,646000,1470000,"AB"
4,"Sedge Wren",7240,6,51,10426.6,9239,0.613317045174101,3581.2,16941.2,899.975,25068.3,10400,9240,3580,16900,900,25100,"AB"
4,"Fox Sparrow",5850,10,14,116633.38,110046,0.58994164171114,37568,218113.6,12155.275,267355.125,117000,110000,37600,218000,12200,267000,"AB"
4,"Northern Waterthrush",6750,7,NA,30016.19,29835.5,0.305316714025357,19060.8,42590.9,12949.975,48042.1,30000,29800,19100,42600,12900,48000,"AB"
4,"Swainson's Hawk",3420,10,14,516.36,385.5,1.05880048162099,0,1165.6,0,1862.175,516,386,0,1170,0,1860,"AB"
4,"Swamp Sparrow",5840,6,51,902822.34,901718.5,0.203383266055876,652481.4,1109895.3,579434.675,1260886.75,903000,902000,652000,1110000,579000,1260000,"AB"
4,"Mountain Bluebird",7680,11,82,406990.03,396850.5,0.346733964578472,214696,582165,175427.75,735712.675,407000,397000,215000,582000,175000,736000,"AB"
4,"Northern Hawk Owl",3770,6,51,1347.59,1232.5,0.85791321205565,0,2796,0,4232.6,1350,1230,0,2800,0,4230,"AB"
4,"LeConte's Sparrow",5480,11,82,265857.08,259991,0.30970946969727,169688.2,362204.2,119455.7,469517.95,266000,260000,170000,362000,119000,470000,"AB"
4,"Eastern Phoebe",4560,10,14,9762.84,8788.5,0.688372003915121,2369.7,18510.5,0,24333.325,9760,8790,2370,18500,0,24300,"AB"
4,"Golden Eagle",3490,11,82,804.75,708.5,0.677337347087395,220.9,1406.6,79.85,2226.25,805,708,221,1410,79.8,2230,"AB"
4,"Northern Waterthrush",6750,6,51,1437399.87,1428758.5,0.305320750283314,912773.6,2039581.3,620137.575,2300632.25,1440000,1430000,913000,2040000,620000,2300000,"AB"
4,"Eastern Phoebe",4560,6,51,1185999.23,1169300,0.168377520944277,978270.3,1419528.8,859394.6,1638729.8,1190000,1170000,978000,1420000,859000,1640000,"AB"
4,"Great Horned Owl",3750,6,51,91056.13,91228.5,0.35382073846511,53017.3,125104.8,36609.85,155869.925,91100,91200,53000,125000,36600,156000,"AB"
4,"Baird's Sparrow",5450,10,14,27766.94,25480,0.980591838640089,0,65969.4,0,85838.75,27800,25500,0,66000,0,85800,"AB"
4,"Boreal Chickadee",7400,6,51,2122732.76,2143823.5,0.265055802996525,1407727.1,2836636.1,1214172.95,3198721.45,2120000,2140000,1410000,2840000,1210000,3200000,"AB"
4,"Mountain Bluebird",7680,6,51,343927.86,323522,0.44289384866879,163342.5,552796.7,104592.875,633848.025,344000,324000,163000,553000,105000,634000,"AB"
4,"Magnolia Warbler",6570,6,51,1048229.05,1021116.5,0.283772141587208,709545.9,1389728.7,513285.25,1723154.825,1050000,1020000,710000,1390000,513000,1720000,"AB"
4,"House Sparrow",6882,7,NA,18521.95,17579.5,0.266587386339667,12291,25299.7,11337.075,28950.65,18500,17600,12300,25300,11300,29000,"AB"
4,"Eastern Phoebe",4560,11,82,52570.12,50446,0.405800985246497,27599.1,79067.1,15141.125,102810.775,52600,50400,27600,79100,15100,103000,"AB"
4,"Northern Hawk Owl",3770,7,NA,27.48,25.5,0.850038866792246,0,57,0,85.575,27.5,25.5,0,57,0,85.6,"AB"
4,"Baird's Sparrow",5450,11,82,1200525.01,1179576.5,0.218336988508757,904805.5,1573689.2,791774,1779912.75,1200000,1180000,905000,1570000,792000,1780000,"AB"
4,"White-breasted Nuthatch",7270,6,51,162957.75,146531,0.368780993326858,99299.3,249918.8,89051.025,296658.075,163000,147000,99300,250000,89100,297000,"AB"
6,"Inca Dove",3210,33,26,17505.85,16482.5,0.4883849839028,8247.4,28764.6,3329.6,34985.675,17500,16500,8250,28800,3330,35000,"AZ"
6,"Broad-tailed Hummingbird",4320,35,NA,57296.7,55427.5,0.922902025553037,3855.7,126968.7,798.35,171780.575,57300,55400,3860,127000,798,172000,"AZ"
6,"Bridled Titmouse",7340,34,26,58056.24,51151,0.487595444633313,28228.5,93254.8,21076.55,128521.875,58100,51200,28200,93300,21100,129000,"AZ"
6,"Crissal Thrasher",7120,33,26,50984.2,49200,0.380026419231902,29615.5,78699.8,16378.4,89534.5,51000,49200,29600,78700,16400,89500,"AZ"
6,"Juniper Titmouse",7331,34,26,319933.98,302511,0.422012581151896,145803,495365,99692.675,588373.8,320000,303000,146000,495000,99700,588000,"AZ"
6,"Inca Dove",3210,34,26,5755.38,5612,0.565626039148424,1859.6,10098,457.45,12861.475,5760,5610,1860,10100,457,12900,"AZ"
6,"Gray Vireo",6340,34,26,73897.55,70406.5,0.581040714954674,25010.3,130374,10769.625,161639.45,73900,70400,25000,130000,10800,162000,"AZ"
6,"Red Crossbill",5210,34,26,240620.05,226921,0.441086299692992,112258,381765.3,67725.525,433513.775,241000,227000,112000,382000,67700,434000,"AZ"
6,"Chipping Sparrow",5600,34,26,1513541.6,1523935,0.238668782200852,1071460.7,2031945,878390.8,2142215.1,1510000,1520000,1070000,2030000,878000,2140000,"AZ"
6,"Montezuma Quail",2960,34,26,9144.81,8315.5,0.518272584126572,3923.9,16028,2665.3,20280.05,9140,8320,3920,16000,2670,20300,"AZ"
6,"Gila Woodpecker",4110,33,26,1353867.84,1310373.5,0.306979359971351,886395.3,1820218.6,689302.1,2344369.3,1350000,1310000,886000,1820000,689000,2340000,"AZ"
6,"Red Crossbill",5210,35,NA,432.89,349,0.987850676384864,0,991.7,0,1411.75,433,349,0,992,0,1410,"AZ"
6,"Spotted Towhee",5880,16,13,694512.53,663811,0.362982049409612,400397.5,1073151.3,213054.7,1192903.9,695000,664000,4e+05,1070000,213000,1190000,"AZ"
6,"Eurasian Collared-Dove",22860,33,26,2382757.62,2330590.5,0.324132838987713,1532575.1,3362672.6,1288472.15,4296219.05,2380000,2330000,1530000,3360000,1290000,4300000,"AZ"
6,"Marsh Wren",7250,33,26,40166.85,36778.5,0.754325096701112,0,78669.6,0,99998.8749999999,40200,36800,0,78700,0,1e+05,"AZ"
6,"Northern Mockingbird",7030,16,13,2771570.04,2792383.5,0.26569307069046,1844714.2,3771318.9,1515941.025,4198494.525,2770000,2790000,1840000,3770000,1520000,4200000,"AZ"
6,"Crissal Thrasher",7120,35,NA,509.37,493,0.358203382400275,269.9,772.7,226.95,877.475,509,493,270,773,227,877,"AZ"
6,"Eastern Meadowlark",5010,16,13,441024.62,378510,0.716661452114089,72327.1,831906.4,10754.25,1180622.7,441000,379000,72300,832000,10800,1180000,"AZ"
6,"Gray Flycatcher",4691,16,13,217353.38,215163,0.377410238741312,113583.8,313073.8,89458.5,381962.775,217000,215000,114000,313000,89500,382000,"AZ"
6,"Gila Woodpecker",4110,34,26,323064.45,301993,0.375141498260344,181669,479979,133409.85,551210.825,323000,302000,182000,480000,133000,551000,"AZ"
6,"Lark Sparrow",5520,16,13,996822.98,975923,0.337052798161968,569393,1380998,401131.425,1619088.875,997000,976000,569000,1380000,401000,1620000,"AZ"
6,"Black-chinned Sparrow",5650,34,26,286578.98,254686.5,0.557429040865544,120118.4,517694,65977.95,659614.825,287000,255000,120000,518000,66000,660000,"AZ"
6,"Northern Mockingbird",7030,34,26,2491409.37,2465901.5,0.248116166828615,1664956.8,3304494.2,1358973.95,3885747.1,2490000,2470000,1660000,3300000,1360000,3890000,"AZ"
6,"House Wren",7210,16,13,318294.56,299967.5,0.794683786171641,24978.4,652173.1,10781.275,910219.974999999,318000,3e+05,25000,652000,10800,910000,"AZ"
6,"Blue-gray Gnatcatcher",7510,34,26,1408832.61,1296235,0.411029914319635,732529.7,2054324.4,442777.95,2713533.15,1410000,1300000,733000,2050000,443000,2710000,"AZ"
6,"House Wren",7210,34,26,1304160.85,1246334,0.374841932013761,698055.6,1941865.3,434568.55,2265513.7,1300000,1250000,698000,1940000,435000,2270000,"AZ"
6,"Crissal Thrasher",7120,16,13,19378.72,17820.5,0.633733476152718,5081.7,34758.3,0,47610.95,19400,17800,5080,34800,0,47600,"AZ"
6,"Common Poorwill",4180,33,26,37276.77,33901,0.740804484128979,12459,68448.1,6456.375,103097.75,37300,33900,12500,68400,6460,103000,"AZ"
6,"Barn Swallow",6130,33,26,295859.2,292285,0.29124102535426,192880.1,411341.2,155167.925,455257.025,296000,292000,193000,411000,155000,455000,"AZ"
6,"Black Vulture",3260,33,26,329405.75,266471,0.657847294107867,108760.3,639649.8,41901.75,821234.625,329000,266000,109000,640000,41900,821000,"AZ"
6,"Say's Phoebe",4570,16,13,233038.13,231054.5,0.204036293931438,180332.2,302518.2,150952.425,330056.1,233000,231000,180000,303000,151000,330000,"AZ"
6,"Inca Dove",3210,35,NA,104.21,93,0.824003882502343,9.9,204,0,316.025,104,93,9.9,204,0,316,"AZ"
6,"Black Phoebe",4580,33,26,342307.23,312306.5,0.391399731284471,206293,523184,150972.225,677627.8,342000,312000,206000,523000,151000,678000,"AZ"
6,"Blue-gray Gnatcatcher",7510,33,26,964014.26,911640.5,1.07363189784932,0,2301533.2,0,3286962.77499999,964000,912000,0,2300000,0,3290000,"AZ"
6,"Barn Swallow",6130,34,26,641882.97,618287,0.297791686738023,435085.2,914265.4,360678.7,1097636.775,642000,618000,435000,914000,361000,1100000,"AZ"
6,"Mountain Chickadee",7380,34,26,1108885.71,1080962,0.328935106005721,644403.8,1548302.8,458593.55,1887305.65,1110000,1080000,644000,1550000,459000,1890000,"AZ"
6,"Gilded Flicker",4140,33,26,172141.7,164685.5,0.334922625381887,103816.9,249729.1,83245.125,302332.475,172000,165000,104000,250000,83200,302000,"AZ"
6,"Black-headed Grosbeak",5960,34,26,1900583.01,1903630,0.197876486708559,1451928.7,2422142.4,1277522.425,2650507.025,1900000,1900000,1450000,2420000,1280000,2650000,"AZ"
6,"Acorn Woodpecker",4070,16,13,78854.69,75852.5,0.883359689483215,0,170156.4,0,257483,78900,75900,0,170000,0,257000,"AZ"
6,"Swainson's Hawk",3420,33,26,4489.98,3931,0.61863404021786,1497.9,8852.7,509.75,10456.825,4490,3930,1500,8850,510,10500,"AZ"
6,"Black Vulture",3260,34,26,24079.81,20393,0.744776830048244,6587.1,47989.8,0,63558.525,24100,20400,6590,48000,0,63600,"AZ"
6,"Crested Caracara",3620,33,26,521.65,444,0.813357440980852,84.8,1047.9,18.05,1682.775,522,444,84.8,1050,18.1,1680,"AZ"
6,"Cassin's Kingbird",4480,34,26,595606.24,580384,0.282805591725514,397617,798316.6,307094.55,922525.825,596000,580000,398000,798000,307000,923000,"AZ"
6,"Ruby-crowned Kinglet",7490,35,NA,962.81,783,1.1383326722898,0,2474.5,0,3587.375,963,783,0,2470,0,3590,"AZ"
6,"Great-tailed Grackle",5120,34,26,121970.78,119899,0.41964656765452,67210.8,190038.5,37684.175,229815.9,122000,120000,67200,190000,37700,230000,"AZ"
6,"Virginia's Warbler",6440,34,26,814048.4,810931.5,0.585896168346931,261874.5,1545087.4,135035.1,1770109.575,814000,811000,262000,1550000,135000,1770000,"AZ"
6,"Osprey",3640,34,26,18343.55,17238.5,0.627971851542421,5971.3,31900.9,828.125,42680.0999999999,18300,17200,5970,31900,828,42700,"AZ"
6,"Spotted Towhee",5880,35,NA,18852.72,16901.5,0.523415046232202,6536.6,32602.2,3599.275,36039.1,18900,16900,6540,32600,3600,36000,"AZ"
6,"Pinyon Jay",4920,34,26,52045.31,50381,0.500328515994009,23682.9,81348.8,10233.825,116230.45,52000,50400,23700,81300,10200,116000,"AZ"
6,"Eastern Meadowlark",5010,34,26,382008.74,371137.5,0.377934523956223,178787.2,583156.7,123181.75,672639.6,382000,371000,179000,583000,123000,673000,"AZ"
6,"Gray Vireo",6340,16,13,507770.05,509702,0.447319508704917,214839.5,815092.9,124896.675,941038.5,508000,510000,215000,815000,125000,941000,"AZ"
6,"Brown-crested Flycatcher",4530,16,13,1954.74,1583.5,1.06929917207728,0,4831,0,6696.72499999999,1950,1580,0,4830,0,6700,"AZ"
6,"Elf Owl",3810,33,26,13793.19,8921.5,1.42842325405454,0,32277,0,68324.3999999998,13800,8920,0,32300,0,68300,"AZ"
6,"Pine Siskin",5330,34,26,489150.09,467189,0.397254843772125,248846.8,774241.2,185708.15,931177.575,489000,467000,249000,774000,186000,931000,"AZ"
6,"Eurasian Collared-Dove",22860,34,26,613098.46,611908.5,0.35842621547726,351443.7,859955.2,265307.9,1046124.7,613000,612000,351000,860000,265000,1050000,"AZ"
6,"Broad-tailed Hummingbird",4320,16,13,635515.25,637692,0.482552741131249,194039.8,1033436.1,151544.925,1172711.5,636000,638000,194000,1030000,152000,1170000,"AZ"
6,"Lesser Goldfinch",5300,35,NA,11294.42,10758.5,0.315213273046649,7511.9,15833.8,5946.025,19651.4,11300,10800,7510,15800,5950,19700,"AZ"
6,"Song Sparrow",5810,33,26,214919.38,207193,0.309753447045825,130577.9,302465.5,111013.825,354569.4,215000,207000,131000,302000,111000,355000,"AZ"
6,"Olive Warbler",6510,34,26,102193.74,93601,0.496169445480547,47070.4,173488.3,36460.975,230772.175,102000,93600,47100,173000,36500,231000,"AZ"
6,"Chipping Sparrow",5600,16,13,2234652.53,2150431,0.422449509530146,1124646.9,3372998.1,677011.375,4731807.775,2230000,2150000,1120000,3370000,677000,4730000,"AZ"
6,"House Wren",7210,35,NA,353.5,297.5,1.05738497641863,0,890.5,0,1330.275,354,298,0,891,0,1330,"AZ"
6,"Vermilion Flycatcher",4710,16,13,5096.17,3888.5,1.13550220895177,0,12879.3,0,20695.525,5100,3890,0,12900,0,20700,"AZ"
6,"Western Screech-Owl",3732,34,26,15867.47,12009.5,1.03032344731369,0,36308.1,0,53381.35,15900,12000,0,36300,0,53400,"AZ"
6,"Yellow Warbler",6520,35,NA,9335.6,8919,0.860788546721274,658.3,19020.3,159.275,28447.15,9340,8920,658,19000,159,28400,"AZ"
6,"Bell's Vireo",6330,35,NA,3414.9,3341.5,0.871959657558131,241,7202.4,151.85,9918.75,3410,3340,241,7200,152,9920,"AZ"
6,"Western Wood-Pewee",4620,33,26,4877.26,4434,1.01811057107283,0,11644.4,0,14953.975,4880,4430,0,11600,0,15000,"AZ"
6,"Virginia's Warbler",6440,35,NA,1387.03,1231.5,0.860793311969108,79.8,2951.4,0,3719.175,1390,1230,79.8,2950,0,3720,"AZ"
6,"Plumbeous Vireo",6292,35,NA,7681.13,7185,0.606922868679829,2278.5,14060.5,372.675,17072.05,7680,7180,2280,14100,373,17100,"AZ"
6,"Juniper Titmouse",7331,16,13,527829.07,495905,0.309346557952669,341913.9,754395.7,255085.05,888531.9,528000,496000,342000,754000,255000,889000,"AZ"
6,"Lark Sparrow",5520,33,26,125511.74,119715.5,0.373893514439965,74518.7,189711.8,45638.325,235965.475,126000,120000,74500,190000,45600,236000,"AZ"
6,"Zone-tailed Hawk",3400,35,NA,11.33,8,1.05995604150873,0,29.2,0,38.525,11.3,8,0,29.2,0,38.5,"AZ"
6,"Black-throated Sparrow",5730,35,NA,88199.64,88634,0.199080281899551,65970.7,111228.8,51085.1,120653.825,88200,88600,66000,111000,51100,121000,"AZ"
6,"Song Sparrow",5810,16,13,8710.55,7626,0.844370436238347,0,17940.7,0,24672.85,8710,7630,0,17900,0,24700,"AZ"
6,"Swainson's Hawk",3420,35,NA,1108.02,1092.5,0.248234733190127,803.8,1440.4,704.075,1770.925,1110,1090,804,1440,704,1770,"AZ"
6,"Black-chinned Sparrow",5650,35,NA,3657.17,3066.5,0.611979475129459,1373,6525.1,865.7,8972.24999999999,3660,3070,1370,6530,866,8970,"AZ"
6,"Red-winged Blackbird",4980,34,26,209430.35,199175.5,0.418965939885595,104563.7,310427.9,71244.725,410836.825,209000,199000,105000,310000,71200,411000,"AZ"
6,"Vermilion Flycatcher",4710,33,26,118488.87,77584.5,1.05464572418605,19824.4,282484.5,7959.275,485186.799999999,118000,77600,19800,282000,7960,485000,"AZ"
6,"Vesper Sparrow",5400,34,26,210821.37,186035,0.489139225537079,103342.9,331712.6,55783.1,413768.175,211000,186000,103000,332000,55800,414000,"AZ"
6,"Western Wood-Pewee",4620,35,NA,7163.25,7174,0.410543134482562,3581,11005.8,1828.85,12301.425,7160,7170,3580,11000,1830,12300,"AZ"
6,"Bell's Vireo",6330,34,26,961793.45,950799.5,0.357604445434884,553111.6,1329730.3,452252.825,1718469.975,962000,951000,553000,1330000,452000,1720000,"AZ"
6,"Western Meadowlark",5011,35,NA,1312.66,1206.5,0.386059290467398,741.3,2049.5,548.925,2336.575,1310,1210,741,2050,549,2340,"AZ"
6,"Plumbeous Vireo",6292,16,13,741004.72,726121.5,0.703911593295807,148881.9,1441863.8,84626.65,1917740.325,741000,726000,149000,1440000,84600,1920000,"AZ"
6,"Turkey Vulture",3250,34,26,1013116.38,985507.5,0.208542132486086,768038.8,1284809.4,688467.625,1470367.7,1010000,986000,768000,1280000,688000,1470000,"AZ"
